,Country Name,Country Code,Commodity Name,Commodity Code,Unit Name,Unit Code,Attribute,1990,1990Q1,1990M1,1990M2,1990M3,1990Q2,1990M4,1990M5,1990M6,1990Q3,1990M7,1990M8,1990M9,1990Q4,1990M10,1990M11,1990M12,1991,1991Q1,1991M1,1991M2,1991M3,1991Q2,1991M4,1991M5,1991M6,1991Q3,1991M7,1991M8,1991M9,1991Q4,1991M10,1991M11,1991M12,1992,1992Q1,1992M1,1992M2,1992M3,1992Q2,1992M4,1992M5,1992M6,1992Q3,1992M7,1992M8,1992M9,1992Q4,1992M10,1992M11,1992M12,1993,1993Q1,1993M1,1993M2,1993M3,1993Q2,1993M4,1993M5,1993M6,1993Q3,1993M7,1993M8,1993M9,1993Q4,1993M10,1993M11,1993M12,1994,1994Q1,1994M1,1994M2,1994M3,1994Q2,1994M4,1994M5,1994M6,1994Q3,1994M7,1994M8,1994M9,1994Q4,1994M10,1994M11,1994M12,1995,1995Q1,1995M1,1995M2,1995M3,1995Q2,1995M4,1995M5,1995M6,1995Q3,1995M7,1995M8,1995M9,1995Q4,1995M10,1995M11,1995M12,1996,1996Q1,1996M1,1996M2,1996M3,1996Q2,1996M4,1996M5,1996M6,1996Q3,1996M7,1996M8,1996M9,1996Q4,1996M10,1996M11,1996M12,1997,1997Q1,1997M1,1997M2,1997M3,1997Q2,1997M4,1997M5,1997M6,1997Q3,1997M7,1997M8,1997M9,1997Q4,1997M10,1997M11,1997M12,1998,1998Q1,1998M1,1998M2,1998M3,1998Q2,1998M4,1998M5,1998M6,1998Q3,1998M7,1998M8,1998M9,1998Q4,1998M10,1998M11,1998M12,1999,1999Q1,1999M1,1999M2,1999M3,1999Q2,1999M4,1999M5,1999M6,1999Q3,1999M7,1999M8,1999M9,1999Q4,1999M10,1999M11,1999M12,2000,2000Q1,2000M1,2000M2,2000M3,2000Q2,2000M4,2000M5,2000M6,2000Q3,2000M7,2000M8,2000M9,2000Q4,2000M10,2000M11,2000M12,2001,2001Q1,2001M1,2001M2,2001M3,2001Q2,2001M4,2001M5,2001M6,2001Q3,2001M7,2001M8,2001M9,2001Q4,2001M10,2001M11,2001M12,2002,2002Q1,2002M1,2002M2,2002M3,2002Q2,2002M4,2002M5,2002M6,2002Q3,2002M7,2002M8,2002M9,2002Q4,2002M10,2002M11,2002M12,2003,2003Q1,2003M1,2003M2,2003M3,2003Q2,2003M4,2003M5,2003M6,2003Q3,2003M7,2003M8,2003M9,2003Q4,2003M10,2003M11,2003M12,2004,2004Q1,2004M1,2004M2,2004M3,2004Q2,2004M4,2004M5,2004M6,2004Q3,2004M7,2004M8,2004M9,2004Q4,2004M10,2004M11,2004M12,2005,2005Q1,2005M1,2005M2,2005M3,2005Q2,2005M4,2005M5,2005M6,2005Q3,2005M7,2005M8,2005M9,2005Q4,2005M10,2005M11,2005M12,2006,2006Q1,2006M1,2006M2,2006M3,2006Q2,2006M4,2006M5,2006M6,2006Q3,2006M7,2006M8,2006M9,2006Q4,2006M10,2006M11,2006M12,2007,2007Q1,2007M1,2007M2,2007M3,2007Q2,2007M4,2007M5,2007M6,2007Q3,2007M7,2007M8,2007M9,2007Q4,2007M10,2007M11,2007M12,2008,2008Q1,2008M1,2008M2,2008M3,2008Q2,2008M4,2008M5,2008M6,2008Q3,2008M7,2008M8,2008M9,2008Q4,2008M10,2008M11,2008M12,2009,2009Q1,2009M1,2009M2,2009M3,2009Q2,2009M4,2009M5,2009M6,2009Q3,2009M7,2009M8,2009M9,2009Q4,2009M10,2009M11,2009M12,2010,2010Q1,2010M1,2010M2,2010M3,2010Q2,2010M4,2010M5,2010M6,2010Q3,2010M7,2010M8,2010M9,2010Q4,2010M10,2010M11,2010M12,2011,2011Q1,2011M1,2011M2,2011M3,2011Q2,2011M4,2011M5,2011M6,2011Q3,2011M7,2011M8,2011M9,2011Q4,2011M10,2011M11,2011M12,2012,2012Q1,2012M1,2012M2,2012M3,2012Q2,2012M4,2012M5,2012M6,2012Q3,2012M7,2012M8,2012M9,2012Q4,2012M10,2012M11,2012M12,2013,2013Q1,2013M1,2013M2,2013M3,2013Q2,2013M4,2013M5,2013M6,2013Q3,2013M7,2013M8,2013M9,2013Q4,2013M10,2013M11,2013M12,2014,2014Q1,2014M1,2014M2,2014M3,2014Q2,2014M4,2014M5,2014M6,2014Q3,2014M7,2014M8,2014M9,2014Q4,2014M10,2014M11,2014M12,2015,2015Q1,2015M1,2015M2,2015M3,2015Q2,2015M4,2015M5,2015M6,2015Q3,2015M7,2015M8,2015M9,2015Q4,2015M10,2015M11,2015M12,2016,2016Q1,2016M1,2016M2,2016M3,2016Q2,2016M4,2016M5,2016M6,2016Q3,2016M7,2016M8,2016M9,2016Q4,2016M10,2016M11,2016M12,2017,2017Q1,2017M1,2017M2,2017M3,2017Q2,2017M4,2017M5,2017M6,2017Q3,2017M7,2017M8,2017M9,2017Q4,2017M10,2017M11,2017M12,2018,2018Q1,2018M1,2018M2,2018M3,2018Q2,2018M4,2018M5,2018M6,2018Q3,2018M7,2018M8,2018M9,2018Q4,2018M10,2018M11,2018M12,2019,2019Q1,2019M1,2019M2,2019M3,2019Q2,2019M4,2019M5,2019M6,2019Q3,2019M7,2019M8,2019M9,2019Q4,2019M10,2019M11,2019M12,2020Q1,2020M1,2020M2,2020M3,2020Q2,2020M4,2020M5,2020M6,2020Q3,2020M7,2020M8,2020M9,Unnamed: 529
42,World,1,Palm Oil ,PPOIL,Percent Change over Previous Period,PC_PP_PT,Value,-17.2889417360286,,,,,,,,,,,,,,,,,16.963772282921198,,,,,,,,,,,,,,,,,16.1320058997051,,,,,,,,,,,,,,,,,-4.05355347409648,,,,,,,,,,,,,,,,,40.0871432969604,,,,,,,,,,,,,,,,,22.949389002287504,,,,,,,,,,,,,,,,,-13.1077134338781,,,,,,,,,,,,,,,,,4.98249975923543,,,,,,,,,,,,,,,,,22.5147442863836,,,,,,,,,,,,,,,,,-37.2091225441255,,,,,,,,,,,,,,,,,-30.7820114239324,,,,,,,,,,,,,,,,,-8.70997639059092,,,,,,,,,,,,,,,,,49.6422587561637,,,,,,,,,,,,,,,,,15.0330062365824,,,,,,,,,,,,,,,,,5.933314922956161,,,,,,,,,,,,,,,,,-15.420779482448301,,,,,,,,,,,,,,,,,13.365227894269301,,,,,,,,,,,,,,,,,72.5293750974519,,,,,,,,,,,,,,,,,20.018605610482698,,,,,,,,,,,,,,,,,-25.3856232755876,,,,,,,,,,,,,,,,,33.5301519564569,,,,,,,,,,,,,,,,,25.183174268425997,,,,,,,,,,,,,,,,,-12.695559890922,,,,,,,,,,,,,,,,,-18.688104191525102,,,,,,,,,,,,,,,,,-3.24375252034559,,,,,,,,,,,,,,,,,-23.575395070427298,,,,,,,,,,,,,,,,,13.229141919920401,,,,,,,,,,,,,,,,,1.24322089918871,,,,,,,,,,,,,,,,,-13.575467971176801,,,,,,,,,,,,,,,,,-6.4137149865653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,World,1,Palm Oil ,PPOIL,Percent Change over Previous Period,PC_PP_PT,Value,,-5.96175478065251,,,,-1.91387559808602,,,,4.1463414634144105,,,,13.348946135831499,,,,,6.92148760330567,,,,-8.40579710144911,,,,5.696202531645451,,,,8.08383233532938,,,,,7.20221606648213,,,,3.2730404823426698,,,,-3.6488740617179602,,,,4.65267258169226,,,,,2.8122415219187795,,,,-10.056315366049802,,,,-4.29338103756716,,,,2.96728971962624,,,,,7.737690038575031,,,,20.4717775905644,,,,18.4475515939139,,,,20.3802110458643,,,,,-1.76557135850913,,,,-7.89588631205985,,,,6.8298802989999405,,,,0.8880770260009759,,,,,-13.0484542674932,,,,1.11058364055312,,,,-7.4874645867658405,,,,4.47004445901327,,,,,11.947273908086801,,,,-4.6872171114179295,,,,-9.363750502782981,,,,9.784094997663079,,,,,17.6730894408074,,,,6.396512417464111,,,,-2.99144773688968,,,,0.521609213774609,,,,,-18.548270554374604,,,,-20.6959314010883,,,,-20.4214171274475,,,,2.55669740112323,,,,,-8.41500003897446,,,,-0.0247768897661206,,,,-12.5995075590155,,,,-18.4074816525308,,,,,-5.6487383482408795,,,,4.14898403994422,,,,39.1517002292842,,,,-5.01572091423111,,,,,12.413719760838198,,,,12.693589145107,,,,10.2588474293534,,,,7.6290122953078905,,,,,2.18952754390091,,,,-7.498664447749519,,,,-2.61929205699413,,,,26.122019058050498,,,,,5.506310956668099,,,,-5.59869201613819,,,,-15.960929180825698,,,,-3.6898090116176703,,,,,-6.090896690358321,,,,4.3605502386328,,,,-1.41427715489775,,,,2.52979477933483,,,,,2.14803961712764,,,,1.31997865757564,,,,7.56798097923944,,,,13.7011013888972,,,,,17.05650078244,,,,27.744293628837298,,,,4.9052563289227695,,,,15.4480417828368,,,,,25.4628348244096,,,,0.719418335145598,,,,-23.9278002546101,,,,-45.1844989815728,,,,,18.044890117169302,,,,34.1051141618236,,,,-10.7240712900707,,,,5.88658057442375,,,,,12.3492171029306,,,,2.13015488769385,,,,7.935614298375371,,,,25.382789005650395,,,,,14.6555223151844,,,,-7.88636318274579,,,,-7.9825960397813605,,,,-6.72850208833698,,,,,10.619039162358,,,,-1.8199771859214198,,,,-11.344359371663199,,,,-19.4568153454227,,,,,5.1967229349199995,,,,-2.47375251494823,,,,-4.5730084190427895,,,,8.70816934670321,,,,,3.07678350911025,,,,-2.33408320035756,,,,-12.4305091371778,,,,-6.11694939200232,,,,,-3.89764404038444,,,,-4.46166521894462,,,,-14.211129750270699,,,,0.6584718956399029,,,,,13.293010039062901,,,,10.3832021607403,,,,-0.124493551675725,,,,4.75166389065971,,,,,3.11721063750839,,,,-9.38107042107076,,,,0.0373379490097264,,,,-1.2672770674668101,,,,,1.28305707423134,,,,-4.9289503557615,,,,-11.594662999028099,,,,-11.5210797679987,,,,,8.54306222849161,,,,-5.48264306305443,,,,2.1841134377531297,,,,22.941968244540302,,,,5.77151491967111,,,,-17.4678775815375,,,,25.3015655430729,,,,
44,World,1,Palm Oil ,PPOIL,Percent Change over Previous Period,PC_PP_PT,Value,,,4.49438202247155,-2.8673835125444196,5.53505535055316,,-6.64335664335638,5.24344569288355,-3.20284697508862,,2.5735294117643197,4.301075268817311,-2.405498281787,,2.11267605633808,14.48275862069,4.21686746987923,,,0.867052023121399,-3.15186246418343,2.95857988165687,,-8.33333333333319,-0.31347962382444394,-2.2012578616352703,,9.646302250803679,-0.8797653958944399,-4.43786982248496,,6.811145510835691,4.927536231884151,3.86740331491719,,,1.86170212765962,-0.26109660574411897,3.66492146596865,,1.76767676767649,-2.7295285359798904,3.06122448979566,,-5.4455445544552505,0.0,2.42146596858643,,0.9584664536741391,4.55696202531623,-2.90556900726367,,,2.2443890274311604,3.65853658536592,-4.00000000000007,,-3.92156862745077,-5.61224489795929,-3.7837837837838704,,1.68539325842702,-1.65745856353596,-1.1235955056179798,,-5.3977272727270496,8.18318318318299,13.393476752255301,,,-0.8567931456548549,-4.444444444444231,2.06718346253233,,9.87341772151887,12.442396313364,4.09836065573779,,0.0,12.5590527151512,7.38020516053436,,0.6514657980456229,14.401294498382,0.990099009900856,,,-8.26330532212886,0.916030534351157,3.9334341906203503,,-9.92135453583222,-3.9603718992860903,6.28289804197156,,7.9341286376141,-4.08240102537527,-2.88395424541596,,5.4861997477202,-0.735046572679487,-1.7478811646605,,,-10.674815793613801,0.230963839923064,-4.22702476955377,,6.89874745475908,1.64579105807431,-11.229000310889099,,-6.3689171125817,7.521532324455509,4.2479373068871595,,-4.32541361362001,4.09443535739049,3.0398582480034704,,,8.67289291092757,1.83430203767044,-4.55634069495367,,0.287295487008186,-0.17653762199157896,-7.2600497307397305,,-5.644640674660129,-0.10791482949306098,3.6177772732562596,,6.494029230466549,0.520331235640337,1.1305849011051698,,,10.0192911545859,8.592814569213179,0.6867947002083461,,4.837185126601691,2.35990136639974,-9.39622535115791,,0.0598058658983212,1.0814736902094901,6.2628996463406805,,-2.13557180583103,0.500321162048168,-5.967082655091421,,,-3.30776214253281,-13.5297624181675,-11.542710537174198,,2.55799641938854,-9.387081984005631,-16.983695133735,,-15.4793713479371,10.2615750981262,11.072532015182299,,-4.769408147578691,-3.09897821965258,-1.25661935925286,,,-3.27205221061052,-8.02206620673442,6.05563561893208,,8.06819299296437,-10.9931835478641,-3.86103226061269,,-2.09014095400173,-3.5245976267686703,-6.75187915674408,,-13.0653321480701,3.2849661128831804,-7.49015057260808,,,-3.71029269532412,-3.5058465982849003,13.9601129067155,,-0.9181691074230192,-7.1559449821026595,7.811443145403531,,33.6878609668162,11.797588910116,-16.973617479421197,,-10.5800112493023,21.2923488593589,4.95821013160251,,,5.018705580591781,-4.36077792718497,1.91356636992623,,2.87663053738589,8.57173700725661,11.3023969588146,,-1.80571108622632,6.03920171062019,-5.647530129794941,,0.921842830783938,9.97070553771225,5.752189204353441,,,-0.516739702631796,-2.27183002548178,-7.445831803158259,,-3.3144258776636497,1.30385582145253,2.17719622554884,,-1.9497328397136102,-5.455148376335501,3.57303604196237,,19.778463221552,7.930473590682981,-1.2709908036831898,,,-2.25277777777775,7.2526340952135895,3.78026330619404,,-0.813022750250736,-6.81798784130786,-14.996283870427499,,-5.46635079406862,1.8318644826905701,2.01404522016908,,-4.98825017692098,1.32667805070275,-4.28667245324705,,,-6.338959995053519,0.269511084117769,7.84386341752465,,0.270451770451844,-1.51239322223784,-0.13960161834461499,,-0.0106987889019278,-2.52294032965679,2.6945235624468196,,3.4684822772965496,-1.7897431009406,-1.8783699133955902,,,2.44377363239148,3.3643101714839,-1.8625110381755803,,0.797022417374482,2.0978926177289297,-2.1133621937008,,4.62012441107227,7.5382213568249705,-4.03769287995671,,1.2911690416750101,12.8864383331601,10.832840345222499,,,4.23867721290028,0.538868759513829,2.28181391487403,,13.948451437713402,14.7545221697822,1.0655321211798499,,2.13278962303507,-4.5660187811471795,2.14039039155779,,10.5865666771769,6.4975036629584695,0.664858611051462,,,11.723665413361099,12.408809134595401,3.36740772788859,,-5.525463475165731,0.30858213272657,0.879093856812299,,-6.39755213097398,-22.8479514621001,-15.7528091198366,,-27.0818815821573,-10.949377941524999,2.19908934805154,,,17.9232262909855,1.2855422612661,5.404490840127679,,24.390384483494802,11.421123952971401,-10.5603585748036,,-12.8642013894452,14.0942134147541,-7.33417770318684,,0.0216714095336632,5.93381642641201,7.89950211669843,,,1.97982792754304,1.6596470172774398,5.247468783895821,,0.583461868629881,-2.8761492573001,-1.37408103611174,,1.25398344485007,11.7143995420524,2.27265897562083,,5.687084687195389,13.236722117110501,10.5953791378833,,,5.75093731114974,0.805830513229015,-8.515569851776482,,-1.61476915671835,1.7484982340534398,-5.905691156529519,,-3.9349175294363796,1.34865997816005,-4.99592281306584,,-8.11325548875617,7.80032152505031,-1.6934995463389702,,,5.31055360790063,2.6606470872341497,5.5410914960583195,,4.67619566484932,-10.914018357515198,-10.0372698407887,,2.6855060448879,-2.3017114390857403,-5.48889574541504,,-12.670725754004199,-3.24972929216668,-3.9284730181147904,,,8.76891902601045,2.03977123915631,-2.5883220654453196,,-1.9963963758397498,0.914807186465489,-0.0442580134016022,,-4.34917826556425,-0.9621266493474809,0.4097272494535661,,5.073581647783019,6.25209593407656,-1.85435597896667,,,-3.2614545973257,5.44200655282986,6.07910870781114,,-4.0898252211187,-3.0336695523969,-5.22504876441477,,-0.736578588530486,-9.96473741791904,-3.08013643630588,,2.4511246185120004,-1.58725283994885,-5.716682401402251,,,2.73190828401235,-1.1251775435478,-4.21251281849777,,-2.61117712898904,1.6236593200349299,0.832719834690631,,-5.06631455032187,-15.808122857205,-0.245582566858764,,9.671263629680071,-5.10762685610834,3.46586018937539,,,2.11617760888547,12.0915894917674,6.23712987465526,,7.47277073221175,-5.2633726519489406,-4.05106759595736,,-5.54009752284641,13.726179578285,4.218919945702,,-5.91531223730862,2.84733812869648,6.23265651283707,,,2.0698546336484798,-2.71098012284859,-6.15371680386026,,-6.044306293918001,5.183336686236889,-5.236990601257309,,-0.647695647842189,0.7552755010592191,6.40251739858284,,-2.0358613952499103,-1.94362884324693,-6.72883031149183,,,6.84039396897681,1.51515713565399,-2.89835515269881,,-1.0104063819592,-1.9383823727490699,-3.81564779425478,,-7.66683459076142,-0.716319682571317,-1.77780703850498,,-3.42897271580603,-12.385411883413001,4.13418575300193,,,12.264111517925599,0.6038597192877161,-5.66899193564116,,2.15265176234903,-6.19675669028198,0.535760397945389,,-1.77243899121108,9.09330103644958,-0.34458252317123705,,3.28768051428679,17.0542909235511,11.8277248767407,,6.02702427959221,-11.6068149197663,-13.133364839237199,,-7.0673026438201,-3.8559280388084,14.9938005900828,,6.502176790831269,10.5166755650035,4.83561131248084,
750,World,1,Palm Oil ,PPOIL,Index,IX,Value,37.4321427374345,,,,,,,,,,,,,,,,,43.7820461920309,,,,,,,,,,,,,,,,,50.844968466741,,,,,,,,,,,,,,,,,48.7839404810542,,,,,,,,,,,,,,,,,68.3400286075982,,,,,,,,,,,,,,,,,84.02364761703049,,,,,,,,,,,,,,,,,73.0100686706986,,,,,,,,,,,,,,,,,76.6477951664338,,,,,,,,,,,,,,,,,93.9048502493074,,,,,,,,,,,,,,,,,58.963679445165006,,,,,,,,,,,,,,,,,40.8134729023835,,,,,,,,,,,,,,,,,37.2586290484057,,,,,,,,,,,,,,,,,55.7546540896144,,,,,,,,,,,,,,,,,64.136254716091,,,,,,,,,,,,,,,,,67.94166068818599,,,,,,,,,,,,,,,,,57.464527016747596,,,,,,,,,,,,,,,,,65.14479201089989,,,,,,,,,,,,,,,,,112.39390256493999,,,,,,,,,,,,,,,,,134.893594649646,,,,,,,,,,,,,,,,,100.65001488898899,,,,,,,,,,,,,,,,,134.398117825463,,,,,,,,,,,,,,,,,168.24383005093398,,,,,,,,,,,,,,,,,146.884333844037,,,,,,,,,,,,,,,,,119.434436494236,,,,,,,,,,,,,,,,,115.56027895029301,,,,,,,,,,,,,,,,,88.31648664327379,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,101.243220899189,,,,,,,,,,,,,,,,,87.4989798730316,,,,,,,,,,,,,,,,,81.8870446878232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,World,1,Palm Oil ,PPOIL,Index,IX,Value,,35.9899612748652,,,,35.3011581882649,,,,36.764864747290396,,,,41.6725867393176,,,,,44.556949664456205,,,,40.8115828810672,,,,43.1362932983432,,,,46.6233589242571,,,,,49.9812739714336,,,,51.6171813021092,,,,49.7337353621866,,,,52.0476832312345,,,,,53.51138979026,,,,48.130115676195295,,,,46.063706416394396,,,,47.4305500413669,,,,,51.100578987159096,,,,61.561775864901,,,,72.9184162297082,,,,87.7793433486245,,,,,86.2295364037738,,,,79.42095024191559,,,,84.8453060757667,,,,85.5987977466658,,,,,74.42947776916809,,,,75.25607937302159,,,,69.6213070805783,,,,72.73341046002629,,,,,81.42307023037858,,,,77.6065941498985,,,,70.3397062999946,,,,77.2218099854633,,,,,90.86928953200459,,,,96.68175492058072,,,,93.78957075102372,,,,94.2787857936207,,,,,76.7917015292407,,,,60.8989436590206,,,,48.462516348202804,,,,49.701556244196205,,,,,45.5191702668762,,,,45.5078920322367,,,,39.7741217356864,,,,32.452707574734696,,,,,30.619539036918102,,,,31.889938824664398,,,,44.375392076599105,,,,42.149646255441,,,,,47.381985221776105,,,,53.3964597546237,,,,58.87432109352671,,,,63.3658502885309,,,,,64.7532630340253,,,,59.8976331201351,,,,58.3287391734919,,,,73.56538353671199,,,,,77.6161223107089,,,,73.2706346676632,,,,61.5759605580159,,,,59.303925216356106,,,,,55.6917843981005,,,,58.12025263557079,,,,57.298271180177004,,,,58.747799853142205,,,,,60.009725868178606,,,,60.8018414421082,,,,65.4033132374743,,,,74.3642874958386,,,,,87.0482327744223,,,,111.199150074072,,,,116.65375342078899,,,,134.674473990479,,,,,168.966412853318,,,,170.181988207622,,,,129.461181999978,,,,70.96479553766599,,,,,83.7703149143118,,,,112.340276449557,,,,100.29282511564399,,,,106.19664307644199,,,,,119.31109708597602,,,,121.852608252115,,,,131.522361255513,,,,164.906404708249,,,,,189.074299649434,,,,174.163213693847,,,,160.260467894766,,,,149.477338965688,,,,,165.350396129305,,,,162.34105664292102,,,,143.924503769593,,,,115.92137883432699,,,,,121.945491714686,,,,118.928862046528,,,,113.490235172469,,,,123.37315704325898,,,,,127.169081993835,,,,124.200849814968,,,,108.762051830266,,,,102.10913216210501,,,,,98.1292816577004,,,,93.7510816283785,,,,80.4279937758875,,,,80.9575895111287,,,,,91.71929001222641,,,,101.242689314592,,,,101.116648694852,,,,105.92137197833,,,,,109.223164253034,,,,98.9768622983348,,,,99.01381822871109,,,,97.75903881667541,,,,,99.0133430799133,,,,94.1330245539246,,,,83.2186175861046,,,,73.63093427218371,,,,,79.9212708064761,,,,75.53947279669991,,,,77.1893405728605,,,,94.8980945752562,,,,100.37515226215099,,,,82.84174354271629,,,,103.802001582201,,,,
752,World,1,Palm Oil ,PPOIL,Index,IX,Value,,,36.0330114677776,34.9998068378773,36.9370655189405,,34.4832045229271,36.29131262525271,35.1289574166149,,36.0330114677776,37.5828184126283,36.6787643614654,,37.453667833890705,42.8779921408681,44.6861002431938,,,45.0735519794065,43.652895613293296,44.944401400668895,,41.1990346172799,41.06988403854229,40.1658299873794,,44.040347349506,43.652895613293296,41.7156369322301,,44.556949664456205,46.7525095029947,48.5606176053205,,,49.464671656483404,49.3355210777458,51.1436291800716,,52.047683231234394,50.6270268651214,52.176833809971896,,49.3355210777458,49.3355210777458,50.5301639310682,,51.014478601334105,53.33918901860989,51.78938207375939,,,52.951737282397296,54.8889959634606,52.6934361249222,,50.6270268651214,47.7857141328952,45.9776060305693,,46.7525095029947,45.9776060305693,45.46100371561911,,43.0071427196057,46.526495990204,52.7580114142909,,,52.3059843887095,49.9812739714336,51.014478601334105,,56.0513511720986,63.025482423926604,65.6084939986777,,65.6084939986777,73.8482993455884,79.29845534485841,,79.8150576598087,91.3094591674511,92.2135132186138,,,84.5936290730981,85.36853254552351,88.72644759269991,,79.9235821599788,76.7583110712122,81.5809574945558,,88.05369560597109,84.45899063367209,82.02323198765691,,86.5231903340357,85.88720458891241,84.38599831704941,,,75.37794844110229,75.55204424527709,72.358440621125,,77.3502667017783,78.6232904745527,69.794680942734,,65.3495155645004,70.2648005015594,73.249605175675,,70.0812567814834,72.9506885380481,75.16828606054729,,,81.6875510135582,83.185947426323,79.39571225125471,,79.6238125494306,79.4832465642168,73.7127233360481,,69.5519049722219,69.4768481525619,71.99036577520009,,76.6654411717614,77.0643554091195,77.935633375509,,,85.7442313965719,93.11207420427641,93.7515629951654,,98.2864996563242,100.60596410469999,91.1528010007176,,91.2073157226466,92.19369884573341,97.9676976846912,,95.87552715411509,96.35521270569241,90.6056175210546,,,87.6085992056851,75.7553638752713,67.0111415067657,,68.7252841071002,62.2739853442259,51.6975615257357,,43.6951039993389,48.178909910435294,53.5135351348341,,50.961256230056,49.3819779990252,48.761434503507395,,,47.16593490790999,43.382252382572204,46.009323510146295,,49.721444525702196,44.2554748663423,42.5467567046655,,41.6574695181818,40.18921133617211,37.4756843527053,,32.579361717262,33.649582709467694,31.129178297474297,,,29.9741946689887,28.923345384822603,32.961077056943104,,32.6584386299324,30.3214187295607,32.6899591145,,43.70250709110189,48.8583492211244,40.565319917571,,36.2735045069765,43.99698563011721,46.1784486292294,,,48.49600900761521,46.381205751245496,47.2687409064676,,48.628487942020904,52.7967940390164,58.764097282833795,,57.702987463476894,61.187787269450105,57.7321885476531,,58.264388588834294,64.07375920837539,67.759403068383,,,67.4092633304623,65.8778394461648,60.972686325448706,,58.9517918315714,59.7204382012179,61.020669327616,,59.8309292987224,56.5670633305367,58.5882248912165,,70.17607540348601,75.7413705303372,74.778704676313,,,73.09410663485501,78.39535473424621,81.35890556302559,,80.6974391514432,75.195497561851,63.918967289695395,,60.424932313694704,61.5318351874391,62.771114172914,,59.6399339591284,60.431163872417706,57.8406778175222,,,54.174180389801705,54.320185810682204,58.5809869938177,,58.739420310290605,57.851049298736,57.7702882976856,,57.764107576492606,56.306753610379,57.82395235365949,,59.8295658930786,58.758770365184496,57.6550633011637,,,59.064022535856104,61.0511194537175,59.91403561496221,,60.3915639099672,61.658514070965396,60.355446345392,,63.14394305540711,67.9038732563511,65.16212340066461,,66.0034765649121,74.5089738701912,82.5804120524126,,,86.08072916039741,86.54459131780442,88.51937784506501,,100.86646027674999,115.74882452015801,116.982165425308,,119.477148910301,114.021799851877,116.46231150018801,,128.791671760937,137.159915351189,138.071834859312,,,154.258914808307,173.40060911996702,179.239714631679,,169.335889666714,169.858429966519,171.351644989633,,160.38933417414,123.743656951647,104.25055487414801,,76.0175430543897,67.6940949635031,69.1827485951054,,,81.5825291801297,82.63130707055001,87.09710849225559,,108.340428127523,120.714122715148,107.96627850600001,,94.0772790062986,107.33673148424,99.4644648563933,,99.48602020791279,105.389338016994,113.71457100442,,,115.965923838852,117.89054883490101,124.07681858417601,,124.800759508424,121.211303390718,119.545761857202,,121.044845919911,135.224522796031,138.297715050596,,146.162823225979,165.509989974926,183.04640092384201,,,193.573284691287,195.13315728479,178.516456972226,,175.633828285373,178.704782671343,168.15103012482598,,161.534425764516,163.712975915753,155.53400200402902,,142.915131049555,154.06297077936702,151.45391506814198,,,159.4969564191,163.740607544292,172.813624424523,,180.89472763813203,161.151843855929,144.976598434703,,148.86995374933997,145.443396994529,137.46016056491,,120.042960598716,116.141889344955,111.57928655931002,,,121.36358384749599,123.839123325627,120.63376797093599,,118.225439799125,119.306974618638,119.25417172182199,,114.067595204518,112.970120472785,113.43298984010299,,119.188105195162,126.639859873972,124.291506060644,,,120.237795022143,126.781143706226,134.488307253134,,128.98797054364,125.074901755003,118.53967714626002,,117.666539265488,105.94137759892901,102.67823862638001,,105.195010211206,103.525299424144,97.6070868509649,,,100.27362294243,99.1453666549796,94.96885537569192,,92.48905034445922,93.9907574303888,94.77343711028759,,89.971916676129,75.74904555098429,75.5630191005492,,82.87091788430891,78.6381806265464,81.36367002253101,,,83.0854697893152,93.13182372354571,98.94057652381821,,106.334178968572,100.73741487306499,96.65647410213751,,91.3016111747343,103.833834282446,108.21450062737499,,101.813275029222,104.712243229203,111.23859767656602,,,113.54107494498001,110.46299897195298,103.66541884216801,,97.3995634064743,102.448110708757,97.08291277977341,,96.4541109789003,97.18260524888849,103.404738458345,,101.29956130721202,99.3306738155624,92.64688132725179,,,98.9842930100062,100.484060588724,97.57167564100972,,96.58580520334841,94.713602980709,91.0996654777163,,84.1152048128028,83.5126710446935,82.02797690081749,,79.2152599535608,69.4041237337959,72.27341912919441,,,81.1371118490165,81.6270661848662,76.99963438554559,,78.6571683721484,73.78297502866091,74.17827498929041,,72.8635103203725,79.4892086595284,79.21530273868059,,81.8196488111535,95.7734097520354,107.10122516258001,,113.556242006869,100.37597916729,87.1932356122931,,81.0310257666332,77.90652772396349,89.5876771375522,,95.412826287835,105.44708367592699,110.546094782841,
